title;summary;article_uri;account_name
“大数据时代下智慧图书馆管理研讨会”在我馆召开;10月12日下午,“大数据时代下智慧图书馆管理研讨会”在我馆召开,来自福州大学等省内高校图书馆与公共图书馆的40余位代表参...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=F5hKVhyNXIspYj19vTyCfeAp88FoqxXfiHrv3SNPXhaTughMef*o0LUl9eJ-7M2icL6PewY7a6yxOhcRwY7UgG7JVoPLPd1X5dkEb5wZrwsusX0nf4Ga9QmfYPGEZzJQ&new=1;三明学院图书馆
专题|智慧图书馆及其服务模式的构建(一) --智慧场馆感知系统助力智慧图书馆建设;在图书馆界,继复合图书馆、数字图书馆之后,以信息技术为基础,以数字化、网络化和智能化为标志的智慧图书馆正在走进人们的视...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=6Lwtyqh8hj3nFI3zu3QzMGPm4YGKD26bKs7xdBlxoZ*3npDbYvKoRLs1xNKNohIvL2RVoGIFj4X2YwxHReCcH4nPzBk*NJq-ZkZtiDJdikQMTl37NeZLrVlQsauWm2rD&new=1;软通动力创新体验中心
专题|智慧图书馆及其服务模式的构建(二) --智慧场馆感知系统助力智慧图书馆建设;【提要】“图书馆2.0”与“智慧图书馆”体系都是建设在复合图书馆或数字图书馆的基础上,两者的主要区别在于硬件及技术上.“...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=6Lwtyqh8hj3nFI3zu3QzMGPm4YGKD26bKs7xdBlxoZ*FOLmpb3rxaPx2w6PsAfCHz5jEk*1Aa6eRbd5Gi6MAgby94e46eO4pwqOHdSDT0n0CtDB61ROqQS41jIavGlJZ&new=1;软通动力创新体验中心
【智慧图书室】向阳街道星光社区组织辖区留守儿童参与智慧图书室与市图书馆2018年度首次图书轮换工作切实关心留守儿童心理健康成长;智慧图书室 1月11日,向阳街道星光社区关心下一代工作委员会组织辖区留守儿童开展了智慧图书室与市图书馆2018年度首次图书轮换...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=u*oanMXj-a27adOGKZk10Bbg1XIxtucP*At8kdtYnDmLL2lmIlZz9ONhM1kFhzXrSx351Rcf7-daRmME4imXIHwy0-JQfKjH9QzEuwzSLdtPuaqEWRHQuiZ4k3pUfOsO&new=1;智慧向阳
【小豆资讯】定位为＂智慧图书馆＂ 上海少年儿童图书馆新馆进入筹备阶段;在今天举行的2017年上海童话节开幕式上,上海少年儿童图书馆相关负责人透露,新馆项目已进入筹备阶段,定位为＂智慧图书馆＂....;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=3RDaWWgMimRBBZAYfLoXe2hSv-E2uaxltN3Rx-gV3Ct9XMcEAZ5rcSxXJqv2g4sGIQUt6RZji5iNKeJXj9rJJOXYmY*JILVDj7BhGXkrCkLI-WMjj0p2DZrwTFiFpG88&new=1;小豆子彩书坊
智慧图书馆,科技引领阅读潮流;广东新华发行集团与广州少年儿童图书馆联办的“智慧图书馆”陈列图书约1000个品种,涵盖文学、社科、少儿等品类,约5000册图...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=LaKft8daKv*VcWuNGLsnxT74-J1keN3btnL*ZAvKf4u8RG8jv8dPs0*E-vxfV0Tac3FKC26CdBV1b-PqrmieXUbpkzV8P2OKDJZEmC9SlG937TrfD2d9B0MYdgGvuVIT&new=1;广东新华发行集团
开学季,智慧图书馆带你“悦读”不打烊;书馆看看书然而考虑到闭馆时间索性就放弃了就没有永不闭馆的图书馆供“悦读”之人自由翱翔吗?答案是肯定的,智慧图书馆已将此...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=f6fEGRgEw7xKx9o2z3RdPKx25JlYlvOr1kXBTaP1Vn8ssxk2aFQL8rSaUglQeuzHywENZC3ZMvmfOeTQ3fxl3hrkXDWhS9iiymdV5xS7MqHU8b-LzKF1IfGFuuUicIS-&new=1;七腾智能
让您＂慧＂读书!——2017智慧图书馆论坛暨《图书馆报》编委会工作会议9月在沪召开;2017年9月20-22日2017智慧图书馆论坛暨《图书馆报》编委会工作会议·上海主办单位 新华书店总店上海图书馆(上海科学技术情报...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=kQ-AjQvUwUMI0YMhC4x1QL*Rf7OEBkrCeUY59LmKGyqyogNcWi0UAJfiqGt64t7xpenqPG6FoADX1*4rzY8*TZIehqHQNOHApTqGYwpGi-qrR5mG3IeLQpt0CPzCfrq4&new=1;一线会情
渴望知识的人有福了,西海岸24小时智慧图书馆,全民读书不打烊!;“文化引领”战略连续两年把24小时自助图书馆列入政府实事丰富群众文化生活2016年,青岛西海岸新区图书馆在东区珠江路文体中...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195453&ver=665&signature=zl-yX7OiI8ucLQbCqFanNu3b*mkhSYcBzMbp4K5pgRBhot06w7eVqvqn7VTmYN8ljfwtx2xw4RREbfdwFR9D2LWtvYoFE-zjIEdA8UpG3U0k9tw89a-4BJPvNnOuDzU9&new=1;半岛都市报西海岸新闻
资讯|校园智慧图书馆亮相江苏现代教育装备展览会;吸引大家目光的“明星”就是往来教育科技带来的拓迪·校园智慧图书馆系列产品.在『拓迪·校园智慧图书馆』里,不仅设有大数据...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195478&ver=665&signature=7qQVKFjzd-o8GmwiuhuX*qdoJ8Jj78A4pYvCEPQKRz2aa1W6BA-UAZQCF2PTB5PSdw-ekOFinYAx4tp5i8214ribfEpbVq5VHZ7zfDtoiFP854StNfBkUzk-XowdllCE&new=1;往来教育科技
【兴图资讯】区图书馆“精彩悦读 智慧人生”读书分享与展示活动圆满落幕;为此,区图书馆积极整合阅读资源,创新阅读推广模式,于2017年中启动了“精彩悦读 智慧人生”读书分享与展示活动. 活动分为线...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195478&ver=665&signature=b81r1gQxCy9QKUYy0wfGAKCKbhQprbxBteiT5xUx7UruiIqh-AnPZxYY9YBmIYQst2YCz9qiQMUIVbOxy6XKTXuDEy2N4vylMgjYB9-gWzIMGoKkYBwRzLJkxTrCLyuO&new=1;北京市大兴区图书馆
我市首个24小时公益智慧图书馆试运行;我市首个24小时公益智慧图书馆,位于五一文化广场,为全玻璃搭建,占地20平方米,目前处于试运行阶段.这座公益智慧图书馆不需...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195478&ver=665&signature=d8ZBdAYMRXdZxM73lU0oFc7TdAO3x5ETd32b1oF*Vl2nM*HQxU9ir7V5wPb415C0bfGzZC1xQKgtXo2b3gBkmL5KsBwwbNk2jYT7nLM*Stiz*7JVAr8xv5EI-00fPjrN&new=1;周口市图书馆
智慧学习空间,让智慧图书馆看得见摸得着;2003年,芬兰图书馆学者艾托拉在《智慧图书馆: 基于位置感知的移动图书馆服务》一文中,首次提出智慧图书馆的概念.但实际上...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195478&ver=665&signature=sfZ6KnUIxbFJAzKOU0m1yPJzC1tLyo8H8bmj0G*Xj6gTAbwQp*9Z7N95C*OJAOmGRZ3xeI8ymgzFVqeDqK*qhDpjFDQA-Xzj7GrUoaBLmlJ05xMpZvBBp7-z3tOHGO-A&new=1;智慧校园图书馆
智慧图书馆丨借还书如存取款,24小时不打烊;下班后图书馆竟然闭馆了!!!吃了闭门羹真难受,难不成只能等周末了?别呀,来江桥24小时智慧图书馆吧,就在江桥老街星巴克后...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195478&ver=1&signature=WUb0evhnAiXdORenBsFm-FBnGXt15LmFdN3m3BkPW32YF7bJc*86-lP5kuZ-jrG7rdSZ2aGHPLpST7QKwt00F9Y43FEN6sS1*vEG0-4F-bq5x6O7-G3w*ub32e*ykLkLIHOl0XOVDsJo13tabaZL6La4dWLLgvHHr9maoCuriHU=;醉江桥
新一代智慧图书馆管理系统研讨会在我校举行;2017年11月10日下午1:30,在我校图书馆三楼多功能室,举办了新一代智慧图书馆管理系统研讨会.会议由我校图书馆馆长吴先华同...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195478&ver=665&signature=Kied*ClqzVHukfg03Y5cAkwTwxtoXLqQzcV1c2uFADisVKeXaXdR6Umv7TlA6uklizKiSpnNvke-0r8vDBkkV-XYrxIWQI02Umz-PSaaCaKCxwr1bGTEk*GdgdRhAEfc&new=1;武汉城市职业学院图书馆
智慧图书馆——让阅读离我们更近一步;宝丰“公益智慧图书馆”外观.新华网 桂洋 摄“公益智慧图书馆”自助借还机.新华网 桂洋 摄 凭借身份证,你就可以办理一张免费借...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195478&ver=1&signature=oE*EG4dhyt5Sm5OrHC*atixTlfqLNVNeKzADWG*W8rcp40osJ*8DLeKCSUwChNyJrf1sh0ALJwGkxPRdBGjG5BA5B-nDcgsf77vY804kchNoJbeBxtQRG7sIyOBvGS3V9SlH-KX-ey4wClIaDviwRXXAK50em36iuIf7Fq5DAsE=;武汉职业技术学院图书馆
号外,号外!叠滘小学智慧图书馆(读书驿站)正式启用啦!;请家长们抽空带孩子到驿站借阅图书,一起享受读书的乐趣!桂城叠滘小学2017年10月31日南海智慧图书馆(24小时读书驿站)(下...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195478&ver=665&signature=Z2EMQxiksUt2lSkNTJrqdVTsUDOLdCrezzuOBqVTGEmeCa9fcZNztRVC92w5KqkmJ4ipMl3X5QF3624g1XbdG4YXsHBlDvli7cFEXl9eHEzf3oB0QQdYF-83XaejbWBa&new=1;桂城叠滘小学
智慧图书馆现身西安街头 刷身份证入馆可自助借还书;让世界知道中国丝路汇让丝路汇将中国文化产品推向世界西安街头现集装箱智慧图书馆,可刷身份证入馆看书借书. 4月17日上午,西...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195478&ver=1&signature=pyfo8mVzVUJejQrRLFCJBmuVnNbdMYetwjxv27wcx0WiQ48kikqB3mFB5Vq6rC75MYIu*fYkInuVFSixKhEPM2GEBs7QVmR4ztaiTF2W4q*9IlPE09B*2RWj1lmCTUeZ*tGQt6hy4ioI5v9TYkZMmtzn8yxOrJB7hJ1og*Yw1NU=;丝路汇
“智慧图书馆”讲座通知;讲座过程中,关闭手机,认真听讲,会后积极发言讨论.学习讲座内容:“如何构架智慧图书馆”---高职院校图书馆自助借还系统分析...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195478&ver=1&signature=M3Lx*gi93zbfXAOMqrxjmWVcqxhybxhoevrLdD24YShBhtYgq949w-1cAVXOGzPf93aClmpX1JHH5dAD4xvxUP6HERb6GP58cklO4iteyd2hAOPfLlvbO3*AKStLukrmb*i6T6cwzVLwY*EY8utS33nSrj5kBPazCa81*OdyP60=;河北机电职院图书馆
诺图科技智慧图书馆、智慧联播平台最新亮相江苏现代教育装备展示会;“智慧校园”为题的 “2017年江苏现代教育装备展示会”在南京国际展览中心隆重开幕.开幕盛况展会期间,诺图科技的智慧图书馆...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=pIk86W3C4nvGwCLqXzQcZhGbu2MDBu2bK-GaNW6pAJc05MWHeAk981Ria76bsDYW9nNBA5IjuLfTxHF1LKNABZGXC945OqltJzLpsUale*YsuZKp7QxciLYiqqWwMqvU&new=1;广东省图书文化信息协会
朗月新科技创始人姜子到天津智慧图书馆讲课;今天上午,朗月新科技的创始人姜子到天津智慧图书馆培训班进行了“智慧图书馆的云存储与应用”的讲课与解说.通过这一讲解与培...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=xXy7fxneBBU*G02PTivcitBmEAytadjefoLxxrmhAk1R2mpDIwM2cBcWSAkIeVge8rBgFoSgJ2-gz5HiIq4KbKedrmr8PTL65C-gk3ZRnG*AWKWibUFv*4qMCOP3DIj4&new=1;朗月新科技
24小时智慧图书馆开放,市民读书不打烊;暑假又到了,活动的内容很多,有的家长选择带孩子去图书馆吸收文化知识.韶关市图书馆新开了一家智慧图书馆,而且是24小时对外...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=50XlnOZKbpPrIMcR5EK0K4346tCrVc5KAp9OqjbywY22FM6m-iC229iVAC*Lrc-h85HBkJKtjY0*74*HzGbgw-gYxbFrsTTGSVjDNNC3Ogh8G9pMqjpEdt0UiFfH1wJF&new=1;民生关注
智慧图书馆,让精神更富裕;4月17日上午,西安白庙路,一名接孩子的妈妈趁孩子尚未放学走进街头新出现的智慧图书馆里看书.原来,这个外观像集装箱的智慧...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195506&ver=1&signature=cQWD87czpGB08pm3l5eeJG5s0kTX7uvZaNQESRbJbALlCSqB8vBiqE9JLdKv9LFxWMw-tsAYi4N4XbftrFd2l86vGL1LywMIfGwJIJM-w*ePtYA*3BsFdFFOOjdMTWPHkyIrDGJlQ6irG8fAbPoAvfePRoKyNNpsFexfwqXi-jM=;中大旅游
号外号外,淮阴小学“张纯如智慧图书馆”面向全体少先队员开馆了;成效显著,管内藏书超过百万册,在挂牌“春雨图书馆”不久,继续加强建设,现升级为“张纯如智慧图书馆”近日又传来利好消息,...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=k7cG9L9vOi7TVXnv20uETraA1VtIbQ52qJH86mbskAtjqQO0M86QAl0VtZfOxS7VAeG3o1OuxgK00cv*gk2OHEqMFm-2ifeI8bQ-jh8wjEkgQGHlqfnGcILT6Q7wpOI9&new=1;淮阴小学少先队
【微分享】青岛西海岸打造24小时智慧图书馆,全民读书不打烊!;“文化引领”战略连续两年把24小时自助图书馆列入政府实事丰富群众文化生活2016年,青岛西海岸新区图书馆在东区珠江路文体中...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=-EP3wJCzAXvakRTD7hk-kAmPBAo1FnczgU--PzkDxtpPGovuG-3cq8psESf0pBaDjIrZPXGG**Huv5zY21FkUAHb2dMxVDkv3tQPFyOFkJpBfFUNlqHdl2XZ9Z6qt8qB&new=1;青岛市黄岛区企业联合会
广州越秀区首推“互联网+”街道智慧图书馆建设新模式;6月1日,广州市越秀区图书馆黄花岗分馆和梅花村分馆作为越秀区的街道智慧图书馆示范点完成建设并正式对外开放.当天适逢“六一...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=nqoJpuaW6dphrdxHrcBLzmeSS1WY1QIxfdhwWlBAYsrELF6LcYI07LcBALhPbtBRU63hp80d1p8D3UFdzViKZBZ3qquiiUwxXvxdkwvaoE8F-XJzgnA8nOuVeCO09V5F&new=1;鸿顺捷
泰安市图书馆智慧空间体验活动;泰安市图书馆智慧空间体验活动方案1. 活动主题:泰安市图书馆上业科技智慧空间体验2. 活动地点:泰安市图书馆3. 活动时间:2018...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=xd54SYNot5WXuCsVmcdVN-FDRbnb2INy9ks8NJWFKTmvaaZN9VK1WvuEQIEdBSrjkg1dxtAzWUskdo-*JBgF6ORQ-PD060UnLvWxKiSu57n8nbC2iQAe6lSX-3nPEbcR&new=1;泰安市图书馆信息平台
港中大(深圳)与南京大学签署“智慧图书馆”合作意向协议;香港中文大学(深圳)与南京大学签署“智慧图书馆”合作意向协议5月18日,由香港中文大学(深圳)图书馆和南京大学计算机科学...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195506&ver=1&signature=CfLZ5fs4AGzxWpg55Ke-jPsm128FI9pcDEer0BQiZT0fnidNo6fuqfmeucCCIcKV1Q41NJa0eAM3nkO4VnVymTRcO-NuLAzGNk9HjtFRXlBJm3f67ANtG9TbxUShTMJnkwXdiMWsPVsBvGrcUX4gk9fPq6EOtlt271F5NV941i4=;香港中文大学深圳
媒体内大 | 正北方网:内蒙古大学智慧图书馆开馆;内蒙古大学智慧图书馆于当日上午开馆.在智慧图书馆开馆仪式上,刘实馆长在致辞中回顾了内蒙古大学图书馆60年走过的光辉历程....;http://mp.weixin.qq.com/s?src=11&timestamp=1517195506&ver=665&signature=PPQAhXUXiYwtrCFNXNUmn4YAs10qL8tkulVESf4RgwaJ93D-ixaojHpXiuhSyaSCtVXsqmyIpPMIi5*edsuPFiq9EtZv8X7E14WC1Dr4NurYArjR-xYC4rgF0jIIk4qG&new=1;内大图书馆快讯
市内社区有了智慧图书馆,纺织城能否跟上步伐?;近日,西安晚报、西安日报,接连报道了太乙路街道办事处永宁苑社区及碑林区南二环秋林苑社区有了智慧图书馆的消息.而这些智慧...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=pmGHwtfw6zN0K-P6G0RUUEjX2d4DzegM4ZzRsBg7PtmsTGCWD2qP91FiGUdwu-F4OPQ2c75mI67xGowOqvnwnmWoOqCDpRz9VP19mIYOXao*RjAdPunT-7TnhleHtkmmPtHjpnOOSFBXsItlHKpjkKb*nJ8xvd*1x53sX*1bFpk=;我爱纺织城
【好消息】宝丰县首座公益智慧图书馆正式运营啦!原来,读书还可以这样高大上!;终于登陆宝丰了!这下咱宝丰市民以后看书要方便了!(宝丰县公益智慧图书馆正面)“24小时自助图书馆”是现代高新技术与图书馆...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=DPaWkFGr*NGk0i4O4e-Iku48bjkkuTbu1sE2LrrzYhpJsTcMz-zJN3aKyUeZwqmL2vvYe8HD*qdw-VNX9iUKn-cgT-AiSCCqdfzTkJRS*4DQQA7neXpA4FD-mKMeftdeA2d3s3BR3Op84Yr2Z7GB6x1wXpo*NPzHJFAUHZLWfyc=;宝丰文化
期待||在商丘街头建成24小时公益智慧图书馆;近日,由周口市图书馆建设的周口首个街头24小时公益智慧图书馆投入使用.这座公益智慧图书馆位于周口市五一广场西北角,占地20...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195529&ver=665&signature=SeWgxBKZQ2jnm2HfpS8G3bK*iYMm0t-L5j6wZMcczAPHa-uOZqCTrHVRAX4HPySjGVqE2gfDpDwaVi5DP0BBJxxzHLkBzWEw-OP2e*bQIVvcXpdJ-OYSuretFmoUbanS&new=1;商丘邮政函件
智慧图书馆二期(智能机器人)发布会暨CADAL地区中心资源服务研讨会;详细情况请注册:http://smartlib.meetconf.com 智慧图书馆管理和服务一直是图书馆发展的重点方向之一.智慧图书馆是感知智慧化和...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=PV9QhSlUjfchB-FxFfjDQoUTMVN-ga5*UwUJsHB*MyafTaCv9v20YHXva3j46rDprShEGkYPq0BcWCIzoHh4LtVUCN-PedJm69QwZsqbuAgZDljOP-VrDbIYjw4*jfKVDCiU9xr2HdyXXPGWkPF3*9OKiVscdL2ib-BnY*QEtpw=;图情家
智慧图书馆开馆迎师生,助力申报广州智慧校园;2017年5月4日,广州市少儿图书馆近3000册的图书送达馆内.南沙区首个智慧图书馆于5月10日开馆迎师生,开启自助阅读新模式,...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=kbJdUnRF-LyfgJbTtFMPDPrw5fsPjZq2KCl8gdiCX04Rr9ZrvLFXzL1IwRldufPiZ9BLItL8q7CLqOEdRFLf8c--j3RqO3o*h-nNQcHvH2cYt3k3tMJR5osX82hQMQe75yMga0TH0c-5E6iOJosnoEIGFCZxUF2Pst6p0KxuUHI=;广州市南沙大岗中学
【好消息】花都区首个智慧图书馆分馆落户东风日产大学;经过半年多的筹备花都区首个智慧图书馆分馆落户东风日产大学 无须人工管理,早上7时至晚上10时可以随时借书还书,在馆内进行电...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195529&ver=665&signature=TEJP3NmKfpOkRzkkuqAxd3POZ3kXeBZL0XCfT5KvOlLOZYAKB*LIL*ZXgCHIFvo1SGriFMWXn*dpj2azrlYsLfYjCUeULI8uOJmQTQ8O5FbHxMd9TXoXIUXwA7SMjXjx&new=1;花都早晨
图书馆开展“智慧图书馆”宣传活动;3月28日,图书馆在第一餐厅对面就“智慧图书馆”的各项服务应用开展了宣传推广活动.什么?还不知道如何使用智慧图书馆?请往...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=QZcaj8gCo0gHKry2hh6riRw9kbLuwBUMKk-wX39jVgwXmzw7WGyiXofvAlbYzmKJUk5piUq0KEP*XByKrrxZa9B499W5Kk*ecOwH4UZ0LVIGVFvWhkFbB2lPG6PoJLlLnmgcVt8gJS2V0i6SS9x22KPmFIz9txD1MXFF0hOe2KA=;宁波大学图书馆
为西安碑林区“社区智慧图书馆” 点赞!;那如果把图书馆搬到家门口,你会选择去吗?这段时间,西安就出现了一种“社区智慧图书馆”.这里是西安市碑林区仁厚社区的高山...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=*oCM30gSrEHdookI5Ni*8qtPUugJAztMPIK3mY3TKhjcYKumlli8VK-V7LCNUdcTWbMMfa0WLRuNVysnYgnt3EL4g*pMFt25k3V7G-FBMyJWA1xR4IH5DtrrasfQSXuUmhsnE-safGPf0FWxhn-80YEgxDYt0IeKQ8AIn6t5Vwk=;陕西广播电视台今日点击
e线速递 |“智慧图书馆从理论到实践”学术研讨会通知;【e线图情】与世界图情高端保持同步智慧图书馆(smart library)是建立在智能技术以及其他各种新技术和管理理念基础上的新一代图...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=LV6SjGXXyNz4oWv1r84tznZxzObWeKr87Q8Nm8bDFqvtZmv3HA2-715pEIu43hhg6CXtZbc4bGb5pKR5GhJ3lrjQApaTa3DCQh0ccPPTEiebsUnFtlv4is8dkz1-tBr2XqsxZSwDtA7xM-NlQPRUqEB4BQjp6MDX03MjyRUUzqc=;e线图情
陈源强:信昇达智慧图书馆助推全民阅读;5月8日,厦门信昇达教育科技有限公司董事/总经理陈源强先生做客慧聪网直播间,畅谈智慧图书馆目前的市场应用以及未来的发展....;http://mp.weixin.qq.com/s?src=3&timestamp=1517195529&ver=1&signature=HjXViS*XLqReYkJxirCSUTn3fQjrRKnSQzHGmXc-WeLOGUnHKgKCLyPFFhzgPRutW7m*16eKfvwpU8KvzQdit3IpNrO0UWmdb0-YcMyOPzl31RnLT942NS5nzmOUKVSqiYV1*FKb96MyAepeDjGn8nvFl7lZ2JFSEnyo58fWiXY=;hcedudaily
智慧图书馆开馆迎师生,助力申报广州智慧校园;2017年5月4日,广州市少儿图书馆近3000册的图书送达馆内.南沙区首个智慧图书馆于5月10日开馆迎师生,开启自助阅读新模式,...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195555&ver=1&signature=kbJdUnRF-LyfgJbTtFMPDPrw5fsPjZq2KCl8gdiCX04Rr9ZrvLFXzL1IwRldufPiZ9BLItL8q7CLqOEdRFLf8c--j3RqO3o*h-nNQcHvH2cYt3k3tMJR5osX82hQMQe7gsseyrAExidood0SU*Rpyx-g-tp5wZ9nVTqGhU2zxcU=;广州市南沙大岗中学
图书情报|数字学术与智慧图书馆——2017年“数字图书馆前沿问题高级研讨班”会议12月福州召开;;http://mp.weixin.qq.com/s?src=11&timestamp=1517195555&ver=665&signature=kQ-AjQvUwUMI0YMhC4x1QL*Rf7OEBkrCeUY59LmKGyqd6d9*wkhhrs2aA0l*nQX0t6-XinGRE-qwC3h9FyauzSrbknyCsbAyqj-dqqMjBhi89c919mylnqaoPlMhJM7n&new=1;一线会情
三水新华书店西南中学智慧图书馆获选全国“2017最美校园书屋”;“2017最美校园书屋”评选中,广东新华发行集团三水新华书店西南中学智慧图书馆在一百多个参评单位中脱颖而出,获选“2017最...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195555&ver=1&signature=kMKBKdsJZqGb*IzXsQKBnUgoN-do-mZW3tVunc7F9vTRq8sDIbYWkCj68pzCOZAigbsQuBsHtADH3YimXAAJ16WzZkctI-q3QxkwSRDZWlWpHooiqu5grjWbYM3BFonddP1HlTeZB01aXmalPzK1QcXBJqjVw2MuTyCzyxCNO3E=;广东新华发行集团
点赞我市首家智慧图书馆开放 位于1964 文化创意园 24 小时不打烊;6月11日,为进一步践行社会主义核心价值观,促进阅读推广,由遵义市图书馆斥资打造的全市首家智慧图书馆正式落户1964文化创意...;http://mp.weixin.qq.com/s?src=11&timestamp=1517195555&ver=665&signature=mFVhk-tLE*XGbK21JSeCHHIQcf3Nv-dSJhmYLUbpzYWAfpWj2*eQx*HrT5wnoJKyOn8rUDNbPMBRDnSbI-w8DDozpFc2bOohdUx6PSpuw51zCbsejL06b7t57u41S4Ww&new=1;遵义日报
《智慧图书馆之奇妙夜》首次彩排剧透!开演倒计时两天啦~;《智慧图书馆之奇妙夜》要首演啦 《智慧图书馆之奇妙夜》进行了第一次彩排,19日开始将会为岛城的小朋友们奉献最完美、最精彩...;http://mp.weixin.qq.com/s?src=3&timestamp=1517195555&ver=1&signature=HPpxENmcWqRChHSj34ikgz29IHVSDlVxhRgNZ-piOThZLQ3iMHluf4U0X6MDUNHsZRgoumxPIT-j8*Wdrx*gHncEsaMWK2rfVRlxEmPhCVdx-OHFjntSFm5BpSrw6kd*zeXUKSGrrlO8l0P3BzN1KXt4wq*yCBa3IJMZ4FVZnok=;青岛广播电视少儿艺术培训学校
